sbj_id,acc_x,acc_y,acc_z,label
3,-0.4917,0.63013,0.29712,jumping
3,-0.2085,0.51318,0.31812,jumping
3,-0.32886,0.41992,0.10889,jumping
3,-0.58398,0.16968,0.32202,jumping
3,-1.3186,0.4314,0.21265,jumping
3,-1.32813,0.62891,-0.88672,jumping
3,-1.4043,2.09082,-1.45239,jumping
3,-2.65918,3.21484,-2.34204,jumping
3,-2.03589,3.05884,-1.16113,jumping
3,0.16187,-0.69092,0.49854,jumping
3,-1.64673,0.88452,1.21118,jumping
3,-1.60059,0.1582,0.74121,jumping
3,0.21753,0.00732,0.05493,jumping
3,0.74072,0.24365,-0.48413,jumping
3,-1.29639,1.64746,-0.95313,jumping
3,-1.87256,1.99072,-1.13013,jumping
3,-1.53101,1.20752,-1.09155,jumping
3,-1.65576,1.49146,-2.42261,jumping
3,-1.96851,2.86328,-2.49487,jumping
3,-2.72949,3.24194,-1.58789,jumping
3,-0.87744,1.65356,-0.37598,jumping
3,0.0083,-0.13989,0.26636,jumping
3,0.06494,-0.63354,0.55518,jumping
3,-1.04199,0.23779,0.69653,jumping
3,-1.74976,0.79663,0.79663,jumping
3,-0.88379,-0.52344,0.823,jumping
3,0.47754,0.16577,0.28442,jumping
3,0.60376,0.33179,-0.39771,jumping
3,-2.41577,2.90796,-0.64258,jumping
3,-2.08325,2.11084,-1.28076,jumping
3,-1.88721,2.6626,-2.63721,jumping
3,-1.47778,3.60498,-2.66602,jumping
3,-2.35815,4.14209,-0.79517,jumping
3,-0.65527,1.33252,0.20874,jumping
3,-0.12183,-0.35254,0.78931,jumping
3,-0.01514,-0.51294,0.52881,jumping
3,-1.72144,0.22217,0.24316,jumping
3,-1.56177,0.79834,0.57471,jumping
3,-0.62305,-0.53101,0.91162,jumping
3,0.67065,-0.23608,0.43335,jumping
3,-0.26782,0.43701,0.43384,jumping
3,-3.45313,4.74561,-0.88086,jumping
3,-1.74878,1.66528,-1.16577,jumping
3,-0.5481,1.84399,-1.46362,jumping
