sbj_id,acc_x,acc_y,acc_z,label
1,-1.21313,3.16724,-0.68262,jumping
1,0.15552,2.78052,1.19238,jumping
1,0.76636,0.12378,0.19312,jumping
1,-0.02954,-0.39355,-0.17554,jumping
1,-0.59741,0.12842,0.24536,jumping
1,-0.59717,-0.28491,0.17603,jumping
1,-0.45898,0.10547,0.14551,jumping
1,0.26758,0.06177,-0.04126,jumping
1,1.76904,-1.1936,-0.59253,jumping
1,2.27295,0.39087,-1.13159,jumping
1,2.00293,0.64575,-1.08301,jumping
1,1.38721,0.11572,-0.1438,jumping
1,0.53223,0.02905,0.02466,jumping
1,-0.22607,-0.00024,0.17725,jumping
1,-0.01343,-0.13135,0.07983,jumping
1,-0.0542,0.02905,0.01367,jumping
1,1.89648,-0.86572,-0.43018,jumping
1,2.18115,0.09937,-0.72583,jumping
1,2.5376,-0.01611,-0.5896,jumping
1,0.10547,-0.20044,0.15674,jumping
1,-0.29224,0.11377,0.29858,jumping
1,-0.04883,0.2395,-0.27515,jumping
1,0.18311,0.10815,-0.03125,jumping
1,1.39966,-1.09229,0.09253,jumping
1,2.27124,0.46143,-1.26001,jumping
1,2.13306,1.8396,-0.56177,jumping
1,0.68433,0.10034,-0.14063,jumping
1,0.26001,-0.2002,0.13843,jumping
1,-0.34204,-0.00537,0.44409,jumping
1,-0.14355,0.11035,-0.12451,jumping
1,0.02222,0.25122,-0.25073,jumping
1,1.78467,-0.55713,-0.54565,jumping
1,2.53931,-0.51294,-1.5459,jumping
1,2.22217,1.42725,-0.9458,jumping
1,0.96802,0.46997,-0.33374,jumping
1,0.03784,-0.12427,0.58228,jumping
1,-0.30835,-0.45337,0.4646,jumping
1,0.00464,0.18579,0.00171,jumping
1,-0.11621,0.1001,-0.21753,jumping
1,1.40625,0.01074,-0.5918,jumping
1,2.31421,-0.31616,-1.43652,jumping
1,2.33496,0.38818,-1.31763,jumping
1,0.70313,0.02979,-0.32715,jumping
1,-0.17725,-0.08423,0.61816,jumping
1,-0.00073,-0.02393,0.24487,jumping
1,0.01538,-0.04785,0.12842,jumping
1,-0.0376,0.08057,-0.23364,jumping
1,1.94971,-0.95679,-0.48291,jumping
1,2.85962,-0.48828,-1.37402,jumping
1,2.11792,0.05615,-1.03638,jumping
1,0.40967,0.12109,-0.16797,jumping
1,0.12134,0.46826,0.39941,jumping
1,-0.33374,-0.18506,0.01221,jumping
1,-0.13135,-0.03052,-0.08618,jumping
1,0.19092,-0.20654,-0.14063,jumping
1,1.2605,-0.5874,-0.34009,jumping
1,2.79028,-2.44238,-0.01563,jumping
1,2.35547,-1.34033,-1.3999,jumping
1,0.77881,-0.48511,-0.62524,jumping
1,-0.46973,0.26318,0.77002,jumping
1,-0.2937,0.05225,0.37256,jumping
1,-0.20264,-0.021,-0.32959,jumping
1,0.06665,-0.01343,-0.27441,jumping
1,1.66357,-0.81982,0.06372,jumping
1,2.93799,-0.84863,-1.55835,jumping
1,1.4812,0.0791,-0.79297,jumping
1,-0.18237,0.32886,0.50024,jumping
1,-0.02588,0.09033,0.40283,jumping
1,-0.09033,-0.19922,-0.01855,jumping
1,-0.03564,0.00586,-0.05396,jumping
1,0.55518,-0.11499,0.02026,jumping
1,2.33154,-0.90601,-0.69092,jumping
1,2.37329,-0.1355,-1.72461,jumping
1,2.0415,-0.08472,-1.09521,jumping
1,0.3584,0.33203,-0.04102,jumping
1,0.21069,0.29858,0.28931,jumping
1,-0.28687,-0.21094,-0.01489,jumping
1,-0.04077,0.0249,-0.09302,jumping
1,0.479,-0.01929,-0.18579,jumping
1,1.7478,-0.68555,-0.0769,jumping
1,2.25562,-0.63379,-0.60767,jumping
1,2.11401,0.19336,-1.48804,jumping
