sbj_id,acc_x,acc_y,acc_z,label
1,-1.51978,1.81128,-0.50659,jumping
1,-2.21924,4.00439,-1.99438,jumping
1,-1.51245,2.61157,-1.18677,jumping
1,-0.09644,0.68799,-0.39478,jumping
1,0.05884,-0.11816,0.21899,jumping
1,-0.95288,0.26343,0.31567,jumping
1,-1.67798,0.45825,0.7793,jumping
1,-1.36523,0.35571,0.51904,jumping
1,-1.0293,0.14771,-0.01904,jumping
1,3.17847,-1.65479,-2.13696,jumping
1,1.79956,-4.66846,-2.30103,jumping
1,1.83887,-1.47827,-1.39746,jumping
1,0.30493,-0.06885,0.11499,jumping
1,-0.59058,0.4751,0.31396,jumping
1,-0.44604,0.64063,0.2168,jumping
1,-0.7688,0.24487,-0.04736,jumping
1,-0.91504,-0.04541,-0.15332,jumping
1,0.32324,-1.18164,-0.47119,jumping
1,1.26318,-1.73486,-1.45508,jumping
1,3.18921,-1.38135,-1.63428,jumping
1,2.34302,-1.20386,-0.73877,jumping
1,0.94165,-0.76978,-0.43481,jumping
1,-0.25146,-0.12305,0.39844,jumping
1,-0.48901,0.19702,0.47021,jumping
1,-0.1958,0.27197,-0.17505,jumping
1,-1.20337,0.62988,-0.06348,jumping
1,0.03271,-0.69482,-0.59985,jumping
1,1.48291,-1.41943,-1.09814,jumping
1,3.31494,-1.37036,-2.08643,jumping
1,2.54858,-0.28369,-2.2002,jumping
1,1.1582,-0.15771,-1.78052,jumping
1,-0.1062,-0.11963,-0.5835,jumping
1,-0.28467,0.17041,0.23096,jumping
1,0.12427,-0.16797,0.25293,jumping
1,-0.00562,0.09155,0.22974,jumping
1,-0.64404,0.52637,0.16528,jumping
1,-0.10645,0.04004,0.43164,jumping
1,0.73486,-0.80615,-0.62085,jumping
1,1.35913,-0.92261,-1.18506,jumping
1,2.51172,-0.30981,-2.45117,jumping
1,2.0979,-1.0752,-1.52075,jumping
1,1.14136,-0.89795,-0.79785,jumping
1,0.23999,-0.34766,-0.05811,jumping
1,-0.62036,0.33887,0.07739,jumping
1,-0.60571,0.67554,0.22974,jumping
1,-0.17822,-0.07275,0.30591,jumping
1,-0.49634,0.646,0.1958,jumping
1,0.33252,-1.55566,0.07837,jumping
1,2.62598,-2.28931,-2.35522,jumping
1,2.23389,-1.42065,-3.42529,jumping
1,1.1665,-0.82813,-1.6394,jumping
1,-0.80737,0.10522,0.30078,jumping
1,-0.17749,0.28882,0.63574,jumping
1,0.13843,0.06372,-0.01294,jumping
1,-0.24219,0.21582,0.29419,jumping
1,-0.16211,0.03467,-0.10547,jumping
1,0.57422,-0.81152,-0.521,jumping
1,1.95654,-1.7876,-0.40601,jumping
1,2.75146,-1.98901,-2.49756,jumping
1,1.79761,-0.74146,-2.50293,jumping
1,0.73315,-0.60547,-0.79858,jumping
1,-0.73169,0.40845,0.40771,jumping
1,-0.20825,-0.30298,0.59253,jumping
1,0.10742,0.0647,0.07739,jumping
1,-0.12646,0.41553,-0.16846,jumping
1,0.03174,-0.0354,-0.57642,jumping
1,0.38037,-0.05811,0.20239,jumping
1,0.72388,-1.19897,0.6687,jumping
1,2.41968,-1.85864,-0.96387,jumping
1,2.50439,-1.8772,-1.10229,jumping
1,1.48584,-1.26074,-0.90918,jumping
1,0.38696,-0.4812,-0.25122,jumping
1,-0.43115,0.19775,0.33032,jumping
1,-0.35596,0.05078,0.50806,jumping
1,-0.21387,0.17529,-0.76587,jumping
1,-0.20386,0.08643,0.16553,jumping
1,0.61938,-0.04395,0.31104,jumping
1,2.01343,-1.31689,-0.61182,jumping
1,2.34399,-0.67603,-1.49585,jumping
1,1.99292,-0.21045,-2.09961,jumping
1,1.77222,-0.40479,-0.97632,jumping
1,-0.28296,0.01709,0.51636,jumping
1,0.2251,-0.2644,0.72852,jumping
1,-0.09204,0.06396,-0.53687,jumping
1,-0.16553,0.00195,0.33252,jumping
1,0.0144,-0.01343,0.09766,jumping
1,0.89355,-0.34424,0.16064,jumping
1,2.02759,-1.78418,-0.38647,jumping
1,1.20313,0.73608,-1.93994,jumping
1,1.70117,1.13135,-1.48901,jumping
1,1.82764,1.22095,-1.56738,jumping
1,1.32764,0.21558,-0.64624,jumping
1,-0.3313,-0.15845,1.50122,jumping
1,0.46558,0.04541,-0.20776,jumping
1,-0.53491,-0.74927,-0.0686,jumping
1,-0.0603,-0.21533,-0.31372,jumping
1,0.72192,-0.3374,0.00977,jumping
1,1.63086,-0.50659,0.11548,jumping
1,1.8623,-0.90869,0.07666,jumping
1,1.70288,-0.00049,-1.1106,jumping
1,1.78394,0.28589,-1.61548,jumping
1,1.7041,-0.26563,-1.05054,jumping
1,0.90039,-0.44214,-0.36084,jumping
1,0.01147,0.15259,0.48047,jumping
1,0.24219,-0.19482,0.2793,jumping
1,-0.40063,0.5813,-0.05371,jumping
1,-0.21729,0.15381,0.35425,jumping
1,-0.104,-0.32837,0.43384,jumping
1,1.77856,-1.08228,-0.94922,jumping
1,1.75708,0.02539,-1.74976,jumping
1,1.85815,0.29883,-1.98486,jumping
1,1.83936,0.2334,-1.65625,jumping
1,0.92139,-0.02075,-0.90576,jumping
1,-0.30298,0.26001,0.51831,jumping
1,-0.03784,-0.10938,0.91187,jumping
1,-0.22632,-0.09961,0.10986,jumping
1,-0.17261,0.27832,0.26514,jumping
1,0.28906,-0.35229,0.43823,jumping
1,1.56738,-1.01831,-0.26978,jumping
1,1.36377,0.1936,-1.63989,jumping
1,1.52246,0.24854,-1.90234,jumping
1,1.08179,0.44873,-1.29346,jumping
1,1.3269,0.01392,-0.37378,jumping
1,1.83228,-0.1897,-0.23584,jumping
1,0.60962,-0.17798,-0.15112,jumping
1,0.40918,-0.1958,0.35083,jumping
1,-0.27344,0.24976,0.21509,jumping
1,-0.22192,0.27905,-0.09082,jumping
1,0.00635,-0.0813,0.14868,jumping
1,1.17773,-0.70264,-0.10449,jumping
1,1.70996,-0.40894,0.0354,jumping
1,1.4646,-0.05762,-0.43213,jumping
1,0.94214,0.45337,-1.08618,jumping
1,1.09277,0.1145,-1.66602,jumping
1,1.87915,-0.3457,-1.15015,jumping
1,1.00122,-0.04517,-0.76392,jumping
1,-0.1167,0.05396,0.63794,jumping
1,0.03809,-0.0083,0.72827,jumping
1,-0.354,0.21313,-0.36987,jumping
1,-0.23315,-0.07227,0.30054,jumping
1,0.20703,-0.34351,0.53174,jumping
1,1.49561,-1.5166,0.09375,jumping
1,1.66089,-1.04321,-0.43994,jumping
1,1.52979,-0.10864,-1.84912,jumping
1,1.65601,-0.4043,-1.91577,jumping
1,1.72192,-0.42578,-1.05371,jumping
1,0.69141,-0.38574,-0.08447,jumping
1,-0.18555,0.13037,0.61133,jumping
1,0.20654,-0.04419,0.49097,jumping
1,-0.13452,0.03467,0.04102,jumping
1,-0.04126,0.12256,0.03857,jumping
1,0.74951,-0.37549,0.20142,jumping
1,2.04419,-1.07666,-0.69775,jumping
1,1.58667,-0.12329,-1.20435,jumping
1,1.64795,0.15137,-2.07373,jumping
1,1.86426,-0.08325,-1.93726,jumping
1,1.22607,-0.16089,-1.07593,jumping
1,-0.16772,0.00391,0.44141,jumping
1,0.02197,0.1582,0.78027,jumping
1,0.18579,-0.14014,0.41211,jumping
1,0.06323,0.05957,-0.10474,jumping
1,-0.23633,0.31006,0.01563,jumping
1,0.51538,-0.27783,0.4126,jumping
1,1.87817,-1.43237,0.13818,jumping
1,1.72803,-0.04688,-1.23828,jumping
1,1.60864,-0.57617,-2.125,jumping
1,1.61353,-0.34595,-1.81299,jumping
1,1.10156,-0.31274,0.29395,jumping
1,-0.19531,0.34619,0.17529,jumping
1,0.08765,-0.22339,0.31445,jumping
1,-0.19287,0.28784,-0.25903,jumping
1,-0.13623,-0.25464,0.0105,jumping
1,0.5376,-0.24316,0.14331,jumping
1,1.48071,-0.66699,-0.14502,jumping
1,1.40283,-0.39209,-0.17554,jumping
1,1.33911,-0.4812,0.22729,jumping
1,1.27173,0.45703,-1.42017,jumping
1,1.5979,0.53003,-2.21509,jumping
1,1.40356,0.31006,-1.11279,jumping
1,0.68872,-0.11646,0.20337,jumping
1,-0.04224,0.09302,0.74341,jumping
1,0.22632,-0.17383,0.51587,jumping
1,-0.09619,0.12598,-0.14673,jumping
1,-0.09473,0.04565,-0.073,jumping
1,0.52563,0.04761,0.30518,jumping
