sbj_id,acc_x,acc_y,acc_z,label
2,1.03027,0.44946,0.2124,jumping
2,1.33545,0.35449,0.28638,jumping
2,1.37842,0.26904,0.31567,jumping
2,1.14307,0.5481,0.60986,jumping
2,0.38135,0.88232,0.24731,jumping
2,-0.44775,0.55957,-0.22656,jumping
2,-0.5022,0.25439,-0.17651,jumping
2,-0.3894,0.49365,-0.14136,jumping
2,1.43311,4.37305,-0.64453,jumping
2,2.96411,5.28979,-1.78174,jumping
2,2.11401,3.47778,-1.44556,jumping
2,-0.04321,0.83228,0.23267,jumping
2,-0.19189,-0.82568,0.73364,jumping
2,1.57349,0.72266,0.1936,jumping
2,1.40503,0.35156,-0.00854,jumping
2,0.1499,-0.08569,-0.06934,jumping
2,0.19238,0.10889,0.26855,jumping
2,-0.47827,-0.32935,0.70825,jumping
2,-1.2229,-0.54858,-0.13281,jumping
2,0.72681,0.42529,-0.96362,jumping
2,1.93701,1.30615,-0.67188,jumping
2,1.79688,1.10083,-0.09204,jumping
2,2.42822,0.99854,0.16235,jumping
2,1.2832,1.75391,0.23315,jumping
2,0.69287,1.03052,0.32495,jumping
2,0.19238,0.78174,0.16797,jumping
2,0.20557,2.48145,-0.03491,jumping
2,2.51123,5.05664,-1.12866,jumping
2,2.82178,4.67383,-0.94531,jumping
2,-0.18604,-0.12695,0.82593,jumping
2,-0.2915,-0.8374,0.8689,jumping
2,1.97021,0.98804,-0.0061,jumping
2,1.60059,0.21997,-0.48779,jumping
2,0.2666,-0.37573,-0.20532,jumping
2,0.1189,-0.09595,0.14722,jumping
2,-0.08618,-0.19312,0.58691,jumping
2,-0.53174,-0.44531,1.1438,jumping
2,-0.59009,-0.8125,0.0354,jumping
2,1.22778,0.66797,-0.51489,jumping
2,1.72412,1.7583,-0.45679,jumping
2,1.87207,1.47974,-0.41821,jumping
2,1.88916,0.82544,0.04077,jumping
2,1.30908,0.69141,0.04834,jumping
2,1.06787,1.1687,0.19971,jumping
2,0.59692,0.55103,0.4751,jumping
2,0.67798,0.39575,0.16724,jumping
2,0.79297,1.40771,-0.21997,jumping
2,1.90967,3.58765,-1.26929,jumping
2,2.39258,4.63647,-1.70264,jumping
2,1.31958,2.55322,-0.2644,jumping
2,0.03491,-0.38086,0.60327,jumping
2,1.38965,0.55444,0.22266,jumping
2,1.63794,0.24683,-0.47827,jumping
2,0.88257,0.21143,0.01538,jumping
2,0.23145,-0.39429,0.84644,jumping
2,-0.54956,-1.05591,1.13672,jumping
2,0.07007,-0.46436,0.41187,jumping
2,2.1936,2.37109,-0.62842,jumping
2,2.14624,2.25122,-0.31006,jumping
2,1.65869,0.81909,-0.02344,jumping
2,1.8772,1.22461,0.2146,jumping
2,1.37354,0.53296,-0.13208,jumping
2,0.96411,0.59253,0.05469,jumping
2,0.07788,0.97046,0.32373,jumping
2,0.22681,1.26904,-0.052,jumping
2,2.34277,3.80029,-0.8606,jumping
2,3.17847,5.17822,-1.59985,jumping
2,1.70386,2.77515,-0.43164,jumping
2,0.13672,-0.71826,0.84692,jumping
2,0.50806,-0.35474,0.73706,jumping
2,1.70044,0.88477,-0.1355,jumping
2,1.31519,0.05713,-0.39185,jumping
2,0.56787,0.0354,0.12793,jumping
2,0.04907,-0.11011,0.40112,jumping
2,-0.63135,-0.53247,0.82471,jumping
2,-0.36548,-0.33789,-0.30713,jumping
2,1.72461,1.96875,-0.64795,jumping
2,2.3269,2.34863,-0.27734,jumping
2,1.60913,0.7876,-0.08716,jumping
2,1.77222,1.00439,0.44946,jumping
2,1.49585,0.6123,-0.21802,jumping
2,1.17212,0.33521,0.0332,jumping
2,0.43872,0.32495,0.13037,jumping
2,-0.3938,0.31396,0.04053,jumping
2,0.54443,2.19312,-0.56934,jumping
2,1.75464,4.5332,-2.34302,jumping
2,1.3103,1.56836,-0.32227,jumping
2,0.07959,-0.68335,0.87451,jumping
2,0.74976,0.03564,0.4021,jumping
2,1.86865,0.71021,0.00171,jumping
2,1.28906,0.36597,-0.21851,jumping
2,0.49316,0.00757,0.19897,jumping
2,0.00854,-0.26538,0.54102,jumping
2,-0.99268,-0.74609,0.37207,jumping
2,0.89697,0.29419,-0.78442,jumping
2,2.0498,2.7356,-0.96875,jumping
2,1.07861,1.94629,-0.70386,jumping
2,1.63159,0.57764,-0.30127,jumping
2,1.59009,0.50195,0.06006,jumping
2,1.25024,0.20703,0.60913,jumping
2,0.48584,0.27222,0.11987,jumping
2,-0.2478,0.61011,-0.42627,jumping
2,0.03125,1.17505,-0.10889,jumping
2,1.79956,3.57983,-0.42065,jumping
2,3.53589,5.74951,-1.12524,jumping
2,3.18872,4.16821,-0.86304,jumping
2,1.2019,0.43335,0.77979,jumping
2,0.20581,-0.59961,0.65942,jumping
2,1.48413,0.65576,0.25854,jumping
2,1.91406,0.50806,-0.13525,jumping
2,0.92847,0.14087,0.08203,jumping
2,0.19141,-0.26172,0.65601,jumping
2,-0.63672,-0.5166,0.78271,jumping
2,0.27246,0.07178,-0.66626,jumping
2,2.59766,2.7373,-0.79297,jumping
2,2.00024,2.65625,-0.50708,jumping
