sbj_id,acc_x,acc_y,acc_z,label
8,-1.11206,0.38184,0.84985,day_0
8,-1.4856,0.09448,0.32617,day_0
8,-1.51758,0.08447,0.44727,day_0
8,-1.78711,0.3252,0.36499,day_0
8,-3.46265,0.70288,-1.88452,day_0
8,-4.78687,1.54858,-3.55029,day_0
8,-4.12476,1.39453,-1.87622,day_0
8,-2.81152,0.59912,-0.53394,day_0
8,-2.17017,0.54346,0.72388,day_0
8,-1.96021,0.12988,1.2915,day_0
8,-1.05859,-0.13086,1.20166,day_0
8,-0.45361,0.11206,0.96753,day_0
8,0.28906,-0.53833,0.77637,day_0
8,1.21802,-1.76294,1.91431,day_0
8,1.10986,-2.052,2.62769,day_0
8,0.34424,-0.73389,2.12744,day_0
8,-0.95483,0.16479,1.44141,day_0
8,-1.9917,0.37402,0.9502,day_0
8,-2.38501,-0.04126,0.69434,day_0
8,-2.15796,0.28491,0.38135,day_0
8,-2.29883,0.90332,-0.84717,day_0
8,-2.729,0.81616,-1.90503,day_0
8,-3.625,1.09204,-2.44873,day_0
8,-4.03345,0.79956,-1.50293,day_0
8,-2.87329,0.49951,-0.50537,day_0
8,-1.46558,0.29419,0.40576,day_0
8,-1.44629,0.38745,1.08203,day_0
8,-1.55029,0.22046,1.0293,day_0
8,-0.97632,0.23853,0.87231,day_0
8,0.15112,-0.83936,1.2041,day_0
8,1.00903,-2.68433,2.27588,day_0
8,0.99023,-1.66504,1.61133,day_0
8,0.67676,-1.34961,1.8667,day_0
8,-0.41138,-0.81763,1.97607,day_0
8,-1.85278,0.48193,1.28564,day_0
8,-1.92871,0.47046,1.16772,day_0
8,-1.98853,0.04663,0.57104,day_0
8,-2.23975,0.29248,-0.31104,day_0
8,-2.5791,0.3833,-1.42578,day_0
8,-3.09277,0.49976,-2.51611,day_0
8,-3.29199,0.23682,-0.95972,day_0
8,-1.72559,0.17969,-0.21899,day_0
8,-1.25952,0.03638,0.61938,day_0
8,-1.18579,0.19995,0.61548,day_0
8,-0.85767,0.03564,0.5874,day_0
8,-0.33667,-0.07373,0.85742,day_0
8,0.26025,-0.99976,1.06519,day_0
8,0.58716,-2.26343,1.84253,day_0
8,0.22583,-2.03784,2.32837,day_0
8,-0.31787,-0.9834,1.96777,day_0
8,-1.4231,0.08228,1.48218,day_0
8,-2.64087,0.30737,0.84033,day_0
8,-2.38745,-0.26855,0.3623,day_0
8,-1.70898,0.44678,-0.61108,day_0
8,-1.94067,0.82812,-1.55615,day_0
8,-2.40283,0.49927,-2.58398,day_0
8,-3.14307,0.16284,-2.56079,day_0
8,-2.97095,0.66504,-1.54956,day_0
8,-1.77026,0.63306,-0.54663,day_0
8,-1.2019,0.17993,0.66357,day_0
8,-0.94067,0.32227,0.50586,day_0
8,-0.75952,-0.03076,0.55542,day_0
8,0.81421,-0.36597,0.89282,day_0
8,1.73193,-1.69653,1.9939,day_0
8,1.30005,-1.45654,2.35425,day_0
8,-0.27637,-0.13354,2.17773,day_0
8,-1.37012,0.45728,1.29321,day_0
8,-2.14844,0.17505,0.47168,day_0
8,-2.12036,0.31787,-0.10254,day_0
8,-1.48022,0.39746,-0.21997,day_0
8,-2.20776,1.11597,-1.38013,day_0
8,-3.62842,1.80371,-3.13159,day_0
8,-3.63208,1.4458,-2.4751,day_0
8,-2.50122,0.75098,-0.92432,day_0
8,-0.98242,0.18872,0.26587,day_0
8,-1.14551,0.31348,0.62012,day_0
8,-1.24902,-0.01099,0.86719,day_0
8,-0.65356,-0.08643,0.9292,day_0
8,-0.25073,-0.01489,0.57227,day_0
8,1.01172,-1.47949,1.5,day_0
8,1.39429,-2.38403,2.49854,day_0
8,-0.84204,-0.24512,2.02173,day_0
8,-2.06445,0.36328,0.97095,day_0
8,-2.14258,0.34302,0.40015,day_0
8,-2.01465,0.31421,0.24683,day_0
8,-1.99902,0.44849,-0.29517,day_0
8,-3.0415,1.54614,-2.08594,day_0
8,-4.00098,1.49902,-3.4043,day_0
8,-3.51147,0.91333,-2.00977,day_0
8,-2.50757,0.71362,-0.52661,day_0
8,-1.38379,0.14062,0.50806,day_0
8,-1.33032,0.29541,0.81519,day_0
8,-1.27515,0.18066,0.97021,day_0
8,-0.65845,0.42749,0.86328,day_0
8,0.1311,-0.46704,1.16748,day_0
8,0.979,-2.17139,2.42163,day_0
8,0.68701,-2.27441,2.87695,day_0
8,-0.37769,-0.88428,2.54053,day_0
